calendar_year,city,state,closed_date,amount_awarded
2018.0,Indianapolis,IN,2018-12-21,10000.0
2018.0,Indianapolis,IN,2018-12-13,35000.0
2018.0,Indianapolis,IN,2018-11-30,30000.0
2018.0,Indianapolis,IN,2018-11-13,6500.0
2018.0,Indianapolis,IN,2018-09-10,2677.18
2018.0,Indianapolis,IN,2018-08-30,650000.0
2018.0,Indianapolis,IN,2018-08-17,17500.0
2018.0,Indianapolis,IN,2018-05-29,10000.0
2018.0,Indianapolis,IN,2018-05-29,5000.0
2018.0,Indianapolis,IN,2018-05-07,2000.0
2018.0,Indianapolis,IN,2018-04-30,2000.0
2018.0,Indianapolis,IN,2018-04-19,42500.0
2018.0,Indianapolis,IN,2018-03-16,11000.0
2018.0,Indianapolis,IN,2018-02-08,50000.0
2018.0,Indianapolis,IN,2018-01-29,2000.0
2018.0,Indianapolis,IN,2018-01-31,9250.0
2018.0,Indianapolis,IN,2018-04-19,6000.0
2018.0,Indianapolis,IN,2018-04-19,11500.0
2018.0,Indianapolis,IN,2018-11-30,22000.0
2017.0,Indianapolis,IN,2017-12-19,16000.0
2017.0,Indianapolis,IN,2017-11-30,660.0
2017.0,Indianapolis,IN,2017-11-29,50000.0
2017.0,Indianapolis,IN,2017-10-12,225000.0
2017.0,Indianapolis,IN,2017-09-29,11958.41
2017.0,Indianapolis,IN,2017-08-24,20000.0
2017.0,Indianapolis,IN,2017-08-18,58000.0
2017.0,Indianapolis,IN,2017-06-22,1000.0
2017.0,Indianapolis,IN,2017-06-19,7500.0
2017.0,Indianapolis,IN,2017-05-22,2500.0
2017.0,Indianapolis,IN,2017-05-09,7750.0
2017.0,Indianapolis,IN,2017-04-25,100000.0
2017.0,Indianapolis,IN,2017-04-25,90000.0
2017.0,Indianapolis,IN,2017-04-25,7500.0
2017.0,Indianapolis,IN,2017-04-25,10000.0
2017.0,Indianapolis,IN,2017-04-25,15000.0
2017.0,Indianapolis,IN,2017-04-24,12000.0
2017.0,Indianapolis,IN,2017-04-11,70000.0
2017.0,Indianapolis,IN,2017-03-23,15000.0
2017.0,Indianapolis,IN,2017-03-22,77500.0
2017.0,Indianapolis,IN,2017-02-22,10000.0
2017.0,Indianapolis,IN,2017-02-02,15000.0
2017.0,Indianapolis,IN,2017-01-23,53000.0
2017.0,Indianapolis,IN,2017-01-10,60000.0
2016.0,Indianapolis,IN,2016-12-16,18000.0
2016.0,Indianapolis,IN,2016-12-16,160000.0
2016.0,Indianapolis,IN,2016-09-21,5000.0
2016.0,Indianapolis,IN,2016-08-16,150000.0
2016.0,Indianapolis,IN,2016-07-27,5000.0
2016.0,Indianapolis,IN,2016-07-15,28000.0
2016.0,Indianapolis,IN,2016-07-15,5000.0
2016.0,Indianapolis,IN,2016-06-14,99000.0
2016.0,Indianapolis,IN,2016-06-14,5000.0
2016.0,Indianapolis,IN,2016-03-28,70000.0
2016.0,Indianapolis,IN,2016-01-12,27500.0
2015.0,Indianapolis,IN,2015-12-22,6000.0
2015.0,Indianapolis,IN,2015-12-22,60000.0
2015.0,Indianapolis,IN,2015-10-16,5000.0
2015.0,Indianapolis,IN,2015-09-04,60000.0
2015.0,Indianapolis,IN,2015-09-04,1000.0
2015.0,Indianapolis,IN,2015-08-28,3750.0
2015.0,Indianapolis,IN,2015-09-01,15000.0
2015.0,Indianapolis,IN,2015-08-24,72000.0
2015.0,Indianapolis,IN,2015-08-12,370000.0
2015.0,Indianapolis,IN,2015-08-17,3000.0
2015.0,Indianapolis,IN,2015-07-06,75000.0
2015.0,Indianapolis,IN,2015-07-06,3500.0
2015.0,Indianapolis,IN,2015-06-01,4000.0
2015.0,Indianapolis,IN,2015-06-01,1000.0
2015.0,Indianapolis,IN,2015-05-26,299.0
2015.0,Indianapolis,IN,2015-05-19,13000.0
2015.0,Indianapolis,IN,2015-04-28,650000.0
2015.0,Indianapolis,IN,2015-05-29,6500.0
2015.0,Indianapolis,IN,2015-03-23,5000.0
2015.0,Indianapolis,IN,2015-01-21,20000.0
2015.0,Indianapolis,IN,2015-03-01,590000.0
,Indianapolis,IN,,1500.0
2015.0,Indianapolis,IN,2015-08-05,9000.0
2015.0,Indianapolis,IN,2015-03-17,1000.0
2014.0,Indianapolis,IN,2014-12-09,45000.0
2014.0,Indianapolis,IN,2014-11-05,2500.0
2014.0,Indianapolis,IN,2014-07-08,3500.0
2014.0,Indianapolis,IN,2014-11-14,20000.0
2014.0,Indianapolis,IN,2014-10-14,15000.0
2014.0,Indianapolis,IN,2014-09-15,36000.0
2014.0,Indianapolis,IN,2014-09-12,35000.0
2014.0,Indianapolis,IN,2014-09-11,35000.0
2014.0,Indianapolis,IN,2014-09-08,5000.0
2014.0,Indianapolis,IN,2014-09-03,8000.0
2014.0,Indianapolis,IN,2014-09-03,10000.0
2014.0,Indianapolis,IN,2014-08-20,10000.0
2014.0,Indianapolis,IN,2014-07-28,1100.0
2014.0,Indianapolis,IN,2014-07-21,14000.0
2014.0,Indianapolis,IN,2014-07-21,300000.0
2014.0,Indianapolis,IN,2014-07-16,10000.0
2014.0,Indianapolis,IN,2014-06-12,28000.0
2014.0,Indianapolis,IN,2014-05-22,1500.0
2014.0,Indianapolis,IN,2014-04-04,17000.0
2014.0,Indianapolis,IN,2014-04-02,2500.0
2014.0,Indianapolis,IN,2014-03-31,132500.0
2014.0,Indianapolis,IN,2014-03-19,50000.0
2014.0,Indianapolis,IN,2014-03-19,5000.0
2014.0,Indianapolis,IN,2014-03-18,10000.0
2014.0,Indianapolis,IN,2014-02-24,200000.0
2014.0,Indianapolis,IN,2014-02-21,2000.0
2014.0,Indianapolis,IN,2014-02-13,6500.0
2014.0,Indianapolis,IN,2014-02-07,25000.0
2014.0,Indianapolis,IN,2014-02-05,150000.0
2014.0,Indianapolis,IN,2014-01-21,7000.0
2014.0,Indianapolis,IN,2014-01-17,4500.0
2014.0,Indianapolis,IN,2014-01-17,133000.0
2013.0,Indianapolis,IN,2013-12-18,50000.0
2013.0,Indianapolis,IN,2013-12-11,15000.0
2013.0,Indianapolis,IN,2013-12-06,13000.0
2013.0,Indianapolis,IN,2013-11-26,123500.0
2013.0,Indianapolis,IN,2013-11-25,20647.0
2013.0,Indianapolis,IN,2013-11-06,12000.0
2013.0,Indianapolis,IN,2013-10-23,5000.0
2013.0,Indianapolis,IN,2013-10-23,9500.0
2013.0,Indianapolis,IN,2013-10-04,35000.0
2013.0,Indianapolis,IN,2013-09-11,20000.0
2013.0,Indianapolis,IN,2013-08-14,15000.0
2013.0,Indianapolis,IN,2013-07-17,12500.0
2013.0,Indianapolis,IN,2013-07-12,65000.0
2013.0,Indianapolis,IN,2013-06-18,150000.0
2013.0,Indianapolis,IN,2013-06-13,9500.0
2013.0,Indianapolis,IN,2013-05-22,175000.0
2013.0,Indianapolis,IN,2013-05-20,12500.0
2013.0,Indianapolis,IN,2013-03-18,100000.0
2013.0,Indianapolis,IN,2013-02-13,15000.0
2013.0,Indianapolis,IN,2013-02-13,45000.0
2013.0,Indianapolis,IN,2013-02-08,37280.0
2013.0,Indianapolis,IN,2013-01-28,15000.0
2013.0,Indianapolis,IN,2013-01-11,7000.0
2012.0,Indianapolis,IN,2012-12-19,12000.0
2012.0,Indianapolis,IN,2012-12-10,4500.0
2012.0,Indianapolis,IN,2012-11-30,6750.0
2012.0,Indianapolis,IN,2012-11-20,2325.0
2012.0,Indianapolis,IN,2012-11-05,7500.0
2012.0,Indianapolis,IN,2012-11-05,6000.0
2012.0,Indianapolis,IN,2012-11-05,15000.0
2012.0,Indianapolis,IN,2012-08-01,2719.0
2012.0,Indianapolis,IN,2012-07-12,1850.0
2012.0,Indianapolis,IN,2012-06-29,3000.0
2012.0,Indianapolis,IN,2012-06-25,1550000.0
2012.0,Indianapolis,IN,2012-06-25,22500.0
2012.0,Indianapolis,IN,2012-06-20,500.0
2012.0,Indianapolis,IN,2012-06-11,40000.0
2012.0,Indianapolis,IN,2012-06-08,25000.0
2012.0,Indianapolis,IN,2012-06-04,60000.0
2012.0,Indianapolis,IN,2012-05-18,225000.0
2012.0,Indianapolis,IN,2012-05-04,6500.0
2012.0,Indianapolis,IN,2012-04-25,10000.0
2012.0,Indianapolis,IN,2012-04-25,70000.0
2012.0,Indianapolis,IN,2012-04-25,34250.0
2012.0,Indianapolis,IN,2012-04-25,18500.0
2011.0,Indianapolis,IN,2011-12-13,55000.0
2011.0,Indianapolis,IN,2011-12-13,16000.0
2011.0,Indianapolis,IN,2011-12-12,40000.0
2011.0,Indianapolis,IN,2011-11-04,70000.0
2011.0,Indianapolis,IN,2011-11-04,1500.0
2011.0,Indianapolis,IN,2011-10-14,3000.0
2011.0,Indianapolis,IN,2011-10-12,63000.0
2011.0,Indianapolis,IN,2011-10-07,400000.0
2011.0,Indianapolis,IN,2011-10-05,20000.0
2011.0,Indianapolis,IN,2011-10-03,9850.0
2011.0,Indianapolis,IN,2011-08-30,7500.0
2011.0,Indianapolis,IN,2011-08-16,8500.0
2011.0,Indianapolis,IN,2011-08-10,9000.0
2011.0,Indianapolis,IN,2011-08-10,2000.0
2011.0,Indianapolis,IN,2011-08-05,90000.0
2011.0,Indianapolis,IN,2011-08-05,70000.0
2011.0,Indianapolis,IN,2011-08-04,15000.0
2011.0,Indianapolis,IN,2011-07-13,7500.0
2011.0,Indianapolis,IN,2011-06-22,9250.0
2011.0,Indianapolis,IN,2011-06-14,1650.0
2011.0,Indianapolis,IN,2011-04-15,750.0
2011.0,Indianapolis,IN,2011-04-14,6990.0
2011.0,Indianapolis,IN,2011-03-18,50000.0
2011.0,Indianapolis,IN,2011-03-01,25000.0
2011.0,Indianapolis,IN,2011-02-11,15000.0
2011.0,Indianapolis,IN,2011-02-04,7500.0
2011.0,Indianapolis,IN,2011-02-03,10000.0
2011.0,Indianapolis,IN,2011-02-17,16000.0
2010.0,Indianapolis,IN,2010-01-13,16500.0
2010.0,Indianapolis,IN,2010-01-13,120000.0
2010.0,Indianapolis,IN,2010-02-04,3500.0
2010.0,Indianapolis,IN,2010-02-17,2500.0
2010.0,Indianapolis,IN,2010-03-02,5500.0
2010.0,Indianapolis,IN,2010-03-19,4000.0
2010.0,Indianapolis,IN,2010-03-22,1855.0
2010.0,Indianapolis,IN,2010-03-23,4485.0
2010.0,Indianapolis,IN,2010-03-30,15297.0
2010.0,Indianapolis,IN,2010-03-31,18000.0
2010.0,Indianapolis,IN,2010-04-01,1167.0
2010.0,Indianapolis,IN,2010-04-05,7156.0
2010.0,Indianapolis,IN,2010-04-05,1167.0
2010.0,Indianapolis,IN,2010-04-05,1788.0
2010.0,Indianapolis,IN,2010-04-05,22000.0
2010.0,Indianapolis,IN,2010-04-21,8365.0
2010.0,Indianapolis,IN,2010-04-27,31000.0
2010.0,Indianapolis,IN,2010-05-10,38000.0
2010.0,Indianapolis,IN,2010-05-18,65000.0
2010.0,Indianapolis,IN,2010-05-18,2975.0
2010.0,Indianapolis,IN,2010-05-25,12000.0
2010.0,Indianapolis,IN,2010-05-26,6500.0
2010.0,Indianapolis,IN,2010-05-28,35000.0
2010.0,Indianapolis,IN,2010-05-28,13000.0
2010.0,Indianapolis,IN,2010-05-28,40500.0
2010.0,Indianapolis,IN,2010-08-10,5000.0
2010.0,Indianapolis,IN,2010-09-24,7500.0
2010.0,Indianapolis,IN,2010-11-17,6500.0
2010.0,Indianapolis,IN,2010-11-17,18000.0
2010.0,Indianapolis,IN,2010-12-07,1000.0
2010.0,Indianapolis,IN,2010-12-16,70000.0
